"","Season","School","Conf","W","L","Pts","Opp","MOV","SOS","OSRS","DSRS","SRS"
"2485",2010,"Providence","Big East","12","19","82.4","82.2","0.23","8.24","16.97","-9.93","7.04"
"2486",2010,"Colorado","Big 12","15","16","74.6","74.2","0.45","7.70","8.66","-1.66","7.01"
"2487",2010,"Wright State","Horizon","20","12","67.6","60.9","6.66","0.16","-0.82","7.64","6.81"
"2488",2010,"Houston","CUSA","19","16","78.6","75.0","3.63","3.48","12.47","-5.73","6.74"
"2489",2010,"Nebraska","Big 12","15","18","66.5","65.7","0.76","6.66","0.33","6.26","6.60"
"2490",2010,"Penn State","Big Ten","11","20","64.9","64.7","0.26","6.32","0.70","5.88","6.58"
"2491",2010,"Nevada","WAC","21","13","79.5","75.0","4.47","2.56","10.40","-3.90","6.50"
"2492",2010,"Northeastern","CAA","20","13","64.4","60.1","4.27","2.21","-3.17","9.65","6.48"
"2493",2010,"Portland","WCC","21","11","72.1","66.2","5.91","2.04","1.82","4.53","6.35"
"2494",2010,"Oklahoma","Big 12","13","18","72.1","73.6","-1.55","7.79","5.51","0.73","6.24"
"2495",2010,"Arkansas","SEC (West)","14","18","74.7","73.9","0.78","5.09","8.28","-2.41","5.87"
"2496",2010,"Illinois State","MVC","22","11","69.2","64.1","5.09","1.16","1.61","4.12","5.73"
"2497",2010,"Stanford","Pac-10","14","18","69.1","69.9","-0.78","6.50","3.68","2.03","5.71"
"2498",2010,"UCLA","Pac-10","14","18","66.8","68.6","-1.75","7.86","1.71","3.99","5.70"
"2499",2010,"Auburn","SEC (West)","15","17","75.7","74.2","1.53","4.68","8.33","-2.84","5.49"
"2500",2010,"Saint Louis","A-10","23","13","63.4","60.2","3.19","2.55","-4.23","9.69","5.46"
"2501",2010,"Washington State","Pac-10","16","15","71.9","70.6","1.26","4.65","5.86","-0.55","5.31"
"2502",2010,"Kent State","MAC (East)","24","10","70.1","65.1","4.97","0.74","2.97","2.31","5.28"
"2503",2010,"School","Conf","W","L","Pts","Opp","MOV","SOS","OSRS","DSRS","SRS"
"2504",2010,"Ohio","MAC (East)","22","15","74.7","69.4","5.24","-0.03","6.34","-1.78","4.56"
"2505",2010,"Wofford","Southern (South)","26","9","68.8","61.0","7.83","-2.57","-2.32","6.74","4.43"
"2506",2010,"Utah","MWC","14","17","66.4","66.4","0.03","4.16","-0.03","4.32","4.29"
"2507",2010,"Southern Mississippi","CUSA","20","14","64.7","59.8","4.88","2.25","-5.49","9.70","4.21"
"2508",2010,"Oregon","Pac-10","16","16","69.9","70.2","-0.31","5.96","3.68","0.32","4.00"
"2509",2010,"Charlotte","A-10","19","12","73.4","71.1","2.29","3.00","4.92","-0.96","3.96"
"2510",2010,"Montana","Big Sky","22","10","69.6","61.3","8.38","-2.35","-2.12","6.05","3.93"
"2511",2010,"Oregon State","Pac-10","14","18","60.3","62.2","-1.88","5.79","-6.03","9.79","3.76"
"2512",2010,"Bradley","MVC","16","15","67.5","67.4","0.06","4.11","1.55","2.19","3.74"
"2513",2010,"Sam Houston State","Southland (West)","25","8","79.3","69.2","10.06","-3.37","8.29","-4.59","3.71"
"2514",2010,"Weber State","Big Sky","20","11","76.2","71.0","5.13","-1.04","5.88","-2.17","3.71"
"2515",2010,"Creighton","MVC","18","16","69.8","68.2","1.59","3.15","2.90","0.69","3.59"
"2516",2010,"Morehead State","OVC","24","11","71.6","63.3","8.26","-3.07","-0.16","3.67","3.51"
"2517",2010,"Southern Illinois","MVC","15","15","70.1","67.5","2.60","1.27","3.06","0.38","3.44"
"2518",2010,"George Washington","A-10","16","15","70.3","68.2","2.16","0.96","1.48","1.65","3.12"
"2519",2010,"Pacific","Big West","23","12","65.6","60.9","4.69","-1.19","-4.98","7.88","2.90"
"2520",2010,"Louisiana Tech","WAC","24","11","73.1","69.8","3.29","-0.40","3.38","-0.50","2.89"
"2521",2010,"Akron","MAC (East)","24","11","70.6","65.5","5.11","-1.50","1.58","1.24","2.82"
"2522",2010,"William & Mary","CAA","22","11","67.1","64.5","2.55","1.63","-0.84","3.66","2.82"
"2523",2010,"Southern Methodist","CUSA","14","17","66.2","64.5","1.77","3.78","-3.06","5.45","2.39"
"2524",2010,"School","Conf","W","L","Pts","Opp","MOV","SOS","OSRS","DSRS","SRS"
"2525",2010,"Western Kentucky","Sun Belt (East)","21","13","71.2","66.7","4.50","-2.18","1.32","1.00","2.32"
"2526",2010,"Iona","MAAC","21","10","66.1","62.0","4.16","-1.85","-3.62","5.93","2.31"
"2527",2010,"Iowa","Big Ten","10","22","60.5","66.0","-5.47","8.09","-3.48","5.60","2.12"
"2528",2010,"New Mexico State","WAC","22","12","78.3","77.6","0.68","1.66","9.30","-7.24","2.06"
"2529",2010,"Northern Colorado","Big Sky","25","8","73.5","66.7","6.79","-4.26","2.50","-0.44","2.06"
"2530",2010,"Appalachian State","Southern (North)","24","13","74.8","69.4","5.38","-2.76","3.45","-1.65","1.80"
"2531",2010,"Hofstra","CAA","19","15","70.8","68.2","2.53","-0.02","1.95","-0.30","1.65"
"2532",2010,"IUPUI","Summit","25","11","74.5","67.2","7.25","-4.08","2.37","-0.74","1.63"
"2533",2010,"DePaul","Big East","8","23","61.0","66.9","-5.87","7.58","-4.34","5.95","1.61"
"2534",2010,"Harvard","Ivy","21","8","74.0","66.5","7.48","-3.91","4.03","-2.44","1.59"
"2535",2010,"Colorado State","MWC","16","16","66.3","66.7","-0.44","3.61","-0.28","1.62","1.35"
"2536",2010,"Detroit Mercy","Horizon","20","14","69.4","65.7","3.71","-1.59","0.20","1.15","1.35"
"2537",2010,"Belmont","A-Sun","19","12","73.1","68.5","4.58","-3.41","2.88","-1.59","1.30"
"2538",2010,"Rutgers","Big East","15","17","67.5","71.7","-4.22","5.91","1.90","-0.61","1.29"
"2539",2010,"St. Bonaventure","A-10","15","16","70.1","70.4","-0.29","1.96","1.90","-0.61","1.29"
"2540",2010,"Milwaukee","Horizon","20","14","69.7","68.1","1.65","0.52","1.22","0.01","1.23"
"2541",2010,"Indiana State","MVC","17","15","66.0","66.3","-0.31","2.40","-0.35","1.46","1.11"
"2542",2010,"Louisiana State","SEC (West)","11","20","61.5","66.4","-4.97","5.93","-5.56","6.53","0.97"
"2543",2010,"Duquesne","A-10","16","16","70.3","71.4","-1.03","1.95","3.96","-3.17","0.79"
"2544",2010,"Indiana","Big Ten","10","21","66.2","71.5","-5.23","9.37","1.56","-0.79","0.76"
"2545",2010,"School","Conf","W","L","Pts","Opp","MOV","SOS","OSRS","DSRS","SRS"
"2546",2010,"Boston University","AEC","21","14","72.2","68.4","3.80","-3.23","3.75","-3.18","0.57"
"2547",2010,"Cleveland State","Horizon","16","17","69.2","68.3","0.88","2.12","-0.45","1.02","0.57"
"2548",2010,"Miami (OH)","MAC (East)","14","18","62.4","63.3","-0.88","1.43","-5.78","6.34","0.56"
"2549",2010,"Drake","MVC","14","19","66.6","68.5","-1.88","3.34","-0.04","0.58","0.54"
"2550",2010,"Western Michigan","MAC (West)","18","15","69.3","66.5","2.79","-1.17","1.10","-0.67","0.43"
"2551",2010,"Fairfield","MAAC","23","11","71.0","67.3","3.74","-3.33","1.09","-0.69","0.40"
"2552",2010,"Green Bay","Horizon","22","13","68.5","66.9","1.60","0.75","0.50","-0.17","0.33"
"2553",2010,"Niagara","MAAC","18","15","72.2","69.4","2.82","-2.50","3.41","-3.09","0.32"
"2554",2010,"Fresno State","WAC","15","18","66.3","66.9","-0.58","1.31","-3.45","3.59","0.14"
"2555",2010,"Princeton","Ivy","22","9","60.4","53.3","7.06","-5.56","-11.03","11.01","-0.02"
"2556",2010,"Central Florida","CUSA","15","17","66.7","68.3","-1.59","2.19","-1.68","1.65","-0.03"
"2557",2010,"Drexel","CAA","16","16","63.9","64.1","-0.22","0.19","-5.06","5.03","-0.03"
"2558",2010,"UC-Santa Barbara","Big West","20","10","67.6","65.7","1.87","-1.09","-2.54","2.41","-0.13"
"2559",2010,"Idaho","WAC","15","16","71.2","70.6","0.58","0.48","-0.36","0.16","-0.19"
"2560",2010,"Texas Christian","MWC","13","19","67.8","70.9","-3.13","4.15","-0.25","0.00","-0.25"
"2561",2010,"La Salle","A-10","12","18","70.4","73.1","-2.73","2.46","2.66","-2.94","-0.28"
"2562",2010,"Long Beach State","Big West","17","16","71.0","71.1","-0.09","1.55","1.60","-2.02","-0.42"
"2563",2010,"George Mason","CAA","17","15","67.0","67.5","-0.50","0.06","-1.56","1.12","-0.44"
"2564",2010,"Oakland","Summit","26","9","76.5","71.5","4.91","-2.96","4.33","-4.97","-0.64"
"2565",2010,"Coastal Carolina","Big South","28","7","73.8","60.1","13.74","-10.14","-4.74","3.96","-0.78"
"2566",2010,"School","Conf","W","L","Pts","Opp","MOV","SOS","OSRS","DSRS","SRS"
"2567",2010,"College of Charleston","Southern (South)","22","12","75.0","73.3","1.65","-2.46","5.83","-6.65","-0.81"
"2568",2010,"East Tennessee State","A-Sun","20","15","69.3","67.5","1.77","-1.47","-0.57","-0.27","-0.83"
"2569",2010,"Oral Roberts","Summit","20","13","70.1","66.1","3.97","-3.85","-2.03","1.16","-0.88"
"2570",2010,"Boise State","WAC","15","17","74.1","72.8","1.22","0.68","3.31","-4.42","-1.11"
"2571",2010,"Morgan State","MEAC","27","10","76.0","70.4","5.59","-6.15","4.37","-5.54","-1.18"
"2572",2010,"Western Carolina","Southern (North)","22","12","74.3","69.2","5.09","-2.91","2.55","-3.78","-1.24"
"2573",2010,"Vermont","AEC","25","10","70.2","64.8","5.43","-6.69","-0.66","-0.60","-1.26"
"2574",2010,"Loyola Marymount","WCC","18","16","75.8","75.9","-0.09","1.32","6.19","-7.66","-1.47"
"2575",2010,"Jacksonville","A-Sun","20","13","69.8","67.5","2.30","-2.30","-0.28","-1.43","-1.71"
"2576",2010,"Massachusetts","A-10","12","20","70.7","74.9","-4.19","3.40","2.22","-3.98","-1.76"
"2577",2010,"Middle Tennessee","Sun Belt (East)","19","14","69.2","64.7","4.45","-3.33","-4.78","2.79","-1.99"
"2578",2010,"Buffalo","MAC (East)","18","12","72.3","71.2","1.17","-2.27","3.41","-5.44","-2.03"
"2579",2010,"Texas A&M-Corpus Christi","Southland (West)","17","15","68.3","66.2","2.03","-2.83","-3.99","1.94","-2.05"
"2580",2010,"San Jose State","WAC","14","17","73.8","75.5","-1.71","0.83","3.40","-5.46","-2.06"
"2581",2010,"Eastern Kentucky","OVC","20","13","71.2","66.9","4.33","-5.16","-1.71","-0.36","-2.07"
"2582",2010,"Lipscomb","A-Sun","17","13","79.1","75.2","3.93","-3.07","6.58","-8.65","-2.07"
"2583",2010,"Saint Joseph's","A-10","11","20","69.1","75.2","-6.10","3.97","2.16","-4.29","-2.13"
"2584",2010,"Davidson","Southern (South)","16","15","72.3","71.0","1.29","-1.26","0.46","-2.72","-2.26"
"2585",2010,"Stephen F. Austin","Southland (East)","23","9","66.4","59.8","6.63","-6.90","-9.10","6.68","-2.42"
"2586",2010,"North Texas","Sun Belt (West)","24","9","73.8","69.8","4.06","-4.72","1.07","-3.56","-2.49"
"2587",2010,"School","Conf","W","L","Pts","Opp","MOV","SOS","OSRS","DSRS","SRS"
"2588",2010,"San Diego","WCC","11","21","62.4","66.2","-3.84","1.98","-6.53","3.94","-2.60"
"2589",2010,"Saint Peter's","MAAC","16","14","62.1","60.3","1.83","-4.57","-9.03","6.30","-2.73"
"2590",2010,"Denver","Sun Belt (West)","19","13","65.0","62.9","2.09","-4.89","-6.50","3.75","-2.76"
"2591",2010,"Cal State Fullerton","Big West","16","15","74.3","73.0","1.29","-1.55","3.62","-6.49","-2.87"
"2592",2010,"Texas-San Antonio","Southland (West)","19","11","70.7","66.1","4.60","-5.44","-3.31","0.41","-2.90"
"2593",2010,"Valparaiso","Horizon","15","17","73.3","74.3","-1.06","0.34","4.98","-7.88","-2.90"
"2594",2010,"Troy","Sun Belt (East)","20","13","74.8","72.1","2.70","-2.31","0.32","-3.36","-3.04"
"2595",2010,"Campbell","A-Sun","19","11","68.6","63.3","5.23","-4.96","-5.10","1.97","-3.13"
"2596",2010,"Montana State","Big Sky","15","14","68.7","67.7","1.03","-2.45","-3.96","0.78","-3.18"
"2597",2010,"Tulane","CUSA","8","22","62.1","66.8","-4.70","1.50","-5.23","2.03","-3.20"
"2598",2010,"Lehigh","Patriot","22","11","75.1","70.6","4.45","-7.79","3.85","-7.18","-3.33"
"2599",2010,"Citadel","Southern (South)","16","16","60.9","59.8","1.13","-2.94","-9.22","5.78","-3.44"
"2600",2010,"Eastern Michigan","MAC (West)","17","15","66.4","65.5","0.88","-3.59","-3.09","-0.37","-3.46"
"2601",2010,"San Francisco","WCC","12","18","70.5","72.9","-2.33","2.82","-1.22","-2.26","-3.48"
"2602",2010,"Portland State","Big Sky","13","19","78.0","79.3","-1.25","-1.21","6.99","-10.48","-3.49"
"2603",2010,"Quinnipiac","NEC","23","10","73.2","66.5","6.70","-9.37","-0.11","-3.40","-3.50"
"2604",2010,"Central Michigan","MAC (West)","15","15","64.6","64.1","0.43","-3.58","-5.17","1.59","-3.58"
"2605",2010,"Stony Brook","AEC","22","10","68.9","64.0","4.94","-7.64","-3.11","-0.53","-3.64"
"2606",2010,"Rider","MAAC","17","16","69.5","71.6","-2.03","-1.68","0.56","-4.27","-3.71"
"2607",2010,"Robert Morris","NEC","23","12","68.5","65.9","2.66","-6.15","-2.58","-1.13","-3.71"
"2608",2010,"School","Conf","W","L","Pts","Opp","MOV","SOS","OSRS","DSRS","SRS"
"2609",2010,"Georgia State","CAA","12","20","62.3","63.7","-1.44","-1.48","-6.92","3.17","-3.74"
"2610",2010,"Austin Peay","OVC","17","15","72.5","72.4","0.09","-1.68","0.93","-4.78","-3.85"
"2611",2010,"Southeastern Louisiana","Southland (East)","19","12","72.7","66.9","5.84","-6.21","-0.95","-3.02","-3.97"
"2612",2010,"Arkansas State","Sun Belt (West)","17","14","69.7","66.6","3.06","-4.39","-2.97","-1.04","-4.01"
"2613",2010,"North Carolina-Wilmington","CAA","9","22","66.2","71.5","-5.29","0.94","-1.91","-2.44","-4.35"
"2614",2010,"Mount St. Mary's","NEC","16","15","66.0","63.2","2.77","-6.28","-5.95","1.57","-4.38"
"2615",2010,"Florida Atlantic","Sun Belt (East)","14","16","73.4","73.5","-0.10","-3.30","1.90","-6.38","-4.48"
"2616",2010,"Wyoming","MWC","10","21","70.6","74.5","-3.84","3.63","0.48","-5.07","-4.58"
"2617",2010,"Evansville","MVC","9","21","64.8","68.9","-4.13","1.82","-3.71","-0.90","-4.61"
"2618",2010,"Manhattan","MAAC","11","20","65.5","67.2","-1.71","-2.97","-4.20","-0.48","-4.68"
"2619",2010,"Bowling Green State","MAC (East)","14","16","63.0","65.9","-2.90","-0.94","-5.91","1.21","-4.70"
"2620",2010,"Louisiana-Lafayette","Sun Belt (West)","13","17","68.1","67.5","0.60","-4.74","-3.28","-1.46","-4.74"
"2621",2010,"Ball State","MAC (West)","15","15","60.6","62.4","-1.77","-1.48","-8.18","3.33","-4.85"
"2622",2010,"Loyola (IL)","Horizon","14","16","64.8","67.2","-2.40","0.56","-4.55","-0.30","-4.85"
"2623",2010,"Air Force","MWC","10","21","57.2","63.1","-5.94","3.13","-12.35","7.45","-4.90"
"2624",2010,"Hawaii","WAC","10","20","68.1","72.9","-4.77","0.33","-2.71","-2.21","-4.91"
"2625",2010,"James Madison","CAA","13","20","67.0","69.9","-2.94","-1.52","-2.45","-2.51","-4.96"
"2626",2010,"Eastern Illinois","OVC","19","12","68.1","65.3","2.87","-5.00","-5.00","0.00","-5.00"
"2627",2010,"Mercer","A-Sun","16","17","76.2","75.1","1.09","-1.20","5.31","-10.35","-5.05"
"2628",2010,"Canisius","MAAC","15","17","66.4","67.5","-1.09","-4.09","-2.68","-2.50","-5.19"
"2629",2010,"School","Conf","W","L","Pts","Opp","MOV","SOS","OSRS","DSRS","SRS"
"2630",2010,"Loyola (MD)","MAAC","13","17","65.0","66.1","-1.13","-4.09","-4.39","-0.83","-5.23"
"2631",2010,"Rice","CUSA","8","23","64.0","69.7","-5.74","1.15","-4.48","-1.24","-5.72"
"2632",2010,"Cal State Northridge","Big West","11","21","71.3","75.4","-4.06","-1.06","1.66","-7.47","-5.81"
"2633",2010,"Santa Clara","WCC","11","21","64.0","69.5","-5.50","1.66","-4.64","-1.20","-5.84"
"2634",2010,"East Carolina","CUSA","10","21","67.2","74.9","-7.77","4.42","0.26","-6.17","-5.91"
"2635",2010,"South Dakota State","Summit","14","16","74.2","73.2","1.00","-5.05","1.59","-7.64","-6.05"
"2636",2010,"UC-Davis","Big West","14","18","69.5","70.7","-1.16","-3.01","-2.47","-3.76","-6.23"
"2637",2010,"Youngstown State","Horizon","8","22","66.7","69.7","-3.00","0.40","-2.31","-4.10","-6.41"
"2638",2010,"Radford","Big South","19","12","71.5","68.6","2.90","-6.90","-3.58","-2.85","-6.42"
"2639",2010,"Maine","AEC","19","11","64.4","62.1","2.23","-6.26","-8.54","2.01","-6.53"
"2640",2010,"Hampton","MEAC","14","18","65.7","64.1","1.63","-8.36","-6.72","-0.03","-6.75"
"2641",2010,"UC-Riverside","Big West","12","17","63.2","64.1","-0.90","-2.61","-9.31","2.32","-6.99"
"2642",2010,"Furman","Southern (South)","13","17","68.4","68.6","-0.23","-4.83","-2.87","-4.15","-7.01"
"2643",2010,"Samford","Southern (North)","11","20","57.7","60.7","-2.97","-2.54","-12.51","5.19","-7.32"
"2644",2010,"Texas State","Southland (West)","15","16","77.2","77.8","-0.68","-3.30","5.87","-13.25","-7.38"
"2645",2010,"UC-Irvine","Big West","14","18","67.6","69.6","-2.06","-3.75","-5.17","-2.32","-7.49"
"2646",2010,"Northern Arizona","Big Sky","14","14","70.2","71.5","-1.36","-2.35","-2.66","-4.88","-7.54"
"2647",2010,"Illinois-Chicago","Horizon","8","22","62.5","70.3","-7.80","0.94","-4.72","-2.86","-7.58"
"2648",2010,"Northern Illinois","MAC (West)","10","20","67.2","71.9","-4.70","-2.05","-0.25","-7.38","-7.64"
"2649",2010,"South Alabama","Sun Belt (East)","17","15","66.4","68.0","-1.66","-3.82","-4.93","-2.79","-7.72"
"2650",2010,"School","Conf","W","L","Pts","Opp","MOV","SOS","OSRS","DSRS","SRS"
"2651",2010,"Delaware","CAA","7","24","63.4","72.6","-9.23","1.37","-3.74","-4.12","-7.86"
"2652",2010,"Bucknell","Patriot","14","17","67.0","68.0","-0.97","-6.84","-5.19","-2.75","-7.94"
"2653",2010,"Lafayette","Patriot","19","13","72.5","71.5","1.03","-8.99","0.09","-8.05","-7.96"
"2654",2010,"Cal Poly","Big West","12","19","70.2","75.3","-5.13","-2.31","0.63","-8.62","-7.99"
"2655",2010,"Holy Cross","Patriot","9","22","69.3","71.7","-2.45","-5.57","-2.57","-5.46","-8.03"
"2656",2010,"Texas-Arlington","Southland (West)","16","14","73.9","73.5","0.37","-3.97","0.41","-8.47","-8.06"
"2657",2010,"Jacksonville State","OVC","11","19","69.6","71.5","-1.87","-4.22","-2.63","-5.55","-8.18"
"2658",2010,"North Carolina-Greensboro","Southern (North)","8","23","63.4","71.8","-8.39","0.63","-4.86","-3.38","-8.24"
"2659",2010,"Arkansas-Pine Bluff","SWAC","18","16","63.7","64.3","-0.62","-7.68","-7.86","-0.43","-8.29"
"2660",2010,"Pepperdine","WCC","7","24","65.9","74.7","-8.77","0.94","-3.20","-5.24","-8.44"
"2661",2010,"Towson","CAA","10","21","68.5","76.2","-7.71","-0.75","0.85","-9.30","-8.46"
"2662",2010,"North Dakota State","Summit","11","18","70.6","72.0","-1.38","-5.76","-3.08","-5.46","-8.53"
"2663",2010,"Chattanooga","Southern (North)","15","18","69.8","72.1","-2.24","-3.68","-2.70","-5.85","-8.56"
"2664",2010,"Winthrop","Big South","19","14","61.9","61.4","0.52","-7.31","-11.56","2.88","-8.68"
"2665",2010,"Delaware State","MEAC","17","12","58.5","58.3","0.21","-7.60","-13.05","3.97","-9.08"
"2666",2010,"Army","Patriot","14","15","60.3","61.0","-0.66","-7.96","-13.86","4.76","-9.11"
"2667",2010,"South Carolina State","MEAC","18","14","69.5","69.5","-0.03","-8.65","-2.57","-6.74","-9.31"
"2668",2010,"IPFW","Summit","16","15","68.7","68.1","0.55","-4.73","-5.50","-3.92","-9.42"
"2669",2010,"North Florida","A-Sun","13","18","59.0","65.1","-6.10","-2.11","-10.80","1.27","-9.53"
"2670",2010,"New Hampshire","AEC","13","17","60.8","62.4","-1.60","-6.29","-10.38","0.84","-9.54"
"2671",2010,"School","Conf","W","L","Pts","Opp","MOV","SOS","OSRS","DSRS","SRS"
"2672",2010,"Tennessee State","OVC","9","23","67.3","74.2","-6.88","-2.69","-2.95","-6.62","-9.57"
"2673",2010,"Tennessee Tech","OVC","15","17","74.2","77.3","-3.09","-2.51","2.53","-12.11","-9.58"
"2674",2010,"Yale","Ivy","12","19","66.7","69.6","-2.90","-5.60","-5.18","-4.77","-9.94"
"2675",2010,"Arkansas-Little Rock","Sun Belt (West)","8","22","67.6","73.1","-5.53","-2.23","-3.44","-6.61","-10.06"
"2676",2010,"Kennesaw State","A-Sun","13","20","66.1","70.1","-4.00","-3.69","-6.83","-3.25","-10.08"
"2677",2010,"Idaho State","Big Sky","7","22","66.4","75.0","-8.59","0.13","-3.48","-6.81","-10.29"
"2678",2010,"Elon","Southern (North)","9","23","66.9","73.0","-6.06","-3.04","-4.94","-5.46","-10.40"
"2679",2010,"Binghamton","AEC","13","18","61.6","67.2","-5.58","-4.31","-8.93","-1.67","-10.60"
"2680",2010,"Brown","Ivy","11","20","66.9","72.0","-5.10","-3.82","-2.82","-7.85","-10.68"
"2681",2010,"Louisiana-Monroe","Sun Belt (West)","12","19","68.0","71.7","-3.74","-5.30","-4.42","-6.33","-10.75"
"2682",2010,"Nicholls State","Southland (East)","11","19","65.6","70.5","-4.90","-2.61","-7.75","-3.23","-10.99"
"2683",2010,"Lamar","Southland (West)","14","18","68.8","71.5","-2.75","-4.22","-4.55","-6.55","-11.11"
"2684",2010,"Texas Southern","SWAC","17","16","67.9","65.7","2.24","-11.38","-7.10","-4.02","-11.12"
"2685",2010,"Monmouth","NEC","12","19","63.7","66.6","-2.87","-7.82","-8.25","-2.95","-11.20"
"2686",2010,"Colgate","Patriot","10","19","67.4","71.3","-3.93","-6.52","-4.38","-6.96","-11.34"
"2687",2010,"Sacred Heart","NEC","14","15","72.0","73.2","-1.24","-8.72","-0.79","-10.60","-11.39"
"2688",2010,"American","Patriot","11","20","62.6","67.2","-4.58","-6.89","-9.60","-1.87","-11.47"
"2689",2010,"Long Island University","NEC","14","17","69.7","71.8","-2.03","-8.25","-1.38","-10.18","-11.56"
"2690",2010,"Columbia","Ivy","11","17","60.2","65.3","-5.07","-6.04","-11.10","-0.64","-11.75"
"2691",2010,"McNeese State","Southland (East)","10","20","67.7","70.2","-2.47","-4.34","-5.57","-6.25","-11.82"
"2692",2010,"School","Conf","W","L","Pts","Opp","MOV","SOS","OSRS","DSRS","SRS"
"2693",2010,"Western Illinois","Summit","13","17","59.0","60.1","-1.10","-5.84","-14.51","2.66","-11.84"
